Order ID,Order Date,Ship Date,Customer ID,Country,City,State,Postal Code,Region,Category,Sales,Quantity,Discount,Profit
CA-2017-122105,24-06-2017,28-06-2017,CJ-12010,United States,Huntington Beach,California,92646,West,Office Supplies,95.92,8,0,25.8984
CA-2016-148796,14-04-2016,18-04-2016,PB-19150,United States,Los Angeles,California,90004,West,Furniture,383.8,5,0.2,38.38
CA-2017-154816,06-11-2017,10-11-2017,VB-21745,United States,Richmond,Kentucky,40475,South,Office Supplies,5.78,,0,2.8322
CA-2017-110478,04-03-2017,09-03-2017,SP-20860,United States,Los Angeles,California,90045,West,Office Supplies,9.32,4,0,2.7028
CA-2017-110478,04-03-2017,09-03-2017,SP-20860,United States,Los Angeles,California,90045,West,Office Supplies,15.25,1,0,7.015
CA-2014-142048,22-06-2014,25-06-2014,JE-15745,United States,Louisville,Colorado,80027,West,Technology,196.752,6,0.2,56.5662
CA-2017-125388,19-10-2017,23-10-2017,MP-17965,United States,Lawrence,Massachusetts,1841,East,Furniture,56.56,4,0,14.7056
CA-2017-125388,19-10-2017,23-10-2017,MP-17965,United States,Lawrence,Massachusetts,1841,East,Office Supplies,32.7,3,0,8.502
CA-2017-155705,21-08-2017,23-08-2017,NF-18385,United States,Jackson,Mississippi,39212,South,,866.4,4,0,225.264
CA-2017-149160,23-11-2017,26-11-2017,JM-15265,United States,Canton,Michigan,48187,Central,,28.4,2,0,11.076
CA-2017-149160,23-11-2017,26-11-2017,JM-15265,United States,Canton,Michigan,48187,Central,,287.92,8,0,138.2016
CA-2014-101476,12-09-2014,13-09-2014,SD-20485,United States,New Rochelle,New York,10801,East,Technology,69.99,1,0,30.0957
CA-2017-152275,01-10-2017,08-10-2017,KH-16630,United States,San Antonio,Texas,78207,Central,Office Supplies,6.672,6,0.2,0.5004
US-2016-123750,15-04-2016,21-04-2016,RB-19795,United States,Gastonia,North Carolina,28052,South,Office Supplies,189.588,2,0.7,-145.3508
US-2016-123750,15-04-2016,21-04-2016,RB-19795,United States,Gastonia,North Carolina,28052,South,Technology,408.744,7,0.2,76.6395
US-2016-123750,15-04-2016,21-04-2016,RB-19795,United States,Gastonia,North Carolina,28052,South,Technology,291.96,5,0.2,54.7425
US-2016-123750,15-04-2016,21-04-2016,RB-19795,United States,Gastonia,North Carolina,28052,South,Office Supplies,4.768,2,0.2,-0.7748
CA-2016-127369,06-06-2016,07-06-2016,DB-13060,United States,Lowell,Massachusetts,1852,East,Office Supplies,714.3,5,0,207.147
US-2014-150574,19-12-2014,25-12-2014,MK-18160,United States,Jacksonville,Florida,32216,South,Office Supplies,4.812,2,0.7,-3.6892
US-2014-150574,19-12-2014,25-12-2014,MK-18160,United States,Jacksonville,Florida,32216,South,Technology,247.8,5,0.2,-18.585
CA-2016-147375,12-06-2016,14-06-2016,PO-19180,United States,Chicago,Illinois,60623,Central,Technology,1007.979,3,0.3,43.1991
CA-2016-147375,12-06-2016,14-06-2016,PO-19180,United States,Chicago,Illinois,60623,Central,Office Supplies,313.488,7,0.2,113.6394
CA-2017-130043,15-09-2017,19-09-2017,BB-11545,United States,Houston,Texas,77070,Central,Office Supplies,31.872,8,0.2,11.5536
CA-2017-157252,20-01-2017,23-01-2017,CV-12805,United States,New York City,New York,10024,East,Furniture,207.846,,0.1,2.3094
CA-2016-115756,05-09-2016,07-09-2016,PK-19075,United States,Detroit,Michigan,48227,Central,Furniture,12.22,,0,3.666
CA-2016-115756,05-09-2016,07-09-2016,PK-19075,United States,Detroit,Michigan,48227,Central,Office Supplies,194.94,3,0,23.3928
CA-2016-115756,05-09-2016,07-09-2016,PK-19075,United States,Detroit,Michigan,48227,Central,Office Supplies,70.95,3,0,20.5755
CA-2016-115756,05-09-2016,07-09-2016,PK-19075,United States,Detroit,Michigan,48227,Central,Office Supplies,91.36,4,0,42.0256
CA-2016-115756,05-09-2016,07-09-2016,PK-19075,United States,Detroit,Michigan,48227,Central,,242.94,3,0,29.1528
CA-2016-115756,05-09-2016,07-09-2016,PK-19075,United States,Detroit,Michigan,48227,Central,,22.05,7,0,10.584
CA-2017-154214,20-03-2017,25-03-2017,TB-21595,United States,Columbus,Indiana,47201,Central,,2.91,1,0,1.3677
CA-2016-166674,01-04-2016,03-04-2016,RB-19360,United States,Auburn,New York,13021,East,Office Supplies,59.52,3,0,15.4752
CA-2016-166674,01-04-2016,03-04-2016,RB-19360,United States,Auburn,New York,13021,East,Office Supplies,161.94,3,0,9.7164
CA-2016-166674,01-04-2016,03-04-2016,RB-19360,United States,Auburn,New York,13021,East,Office Supplies,263.88,6,0,71.2476
CA-2016-166674,01-04-2016,03-04-2016,RB-19360,United States,Auburn,New York,13021,East,Office Supplies,30.48,3,0,7.9248
CA-2016-166674,01-04-2016,03-04-2016,RB-19360,United States,Auburn,New York,13021,East,Office Supplies,9.84,3,0,2.8536
CA-2016-166674,01-04-2016,03-04-2016,RB-19360,United States,Auburn,New York,13021,East,Technology,35.12,4,0,9.1312
CA-2017-147277,20-10-2017,24-10-2017,EB-13705,United States,Akron,Ohio,44312,East,Furniture,284.364,2,0.4,-75.8304
CA-2017-147277,20-10-2017,24-10-2017,EB-13705,United States,Akron,Ohio,44312,East,Office Supplies,665.408,2,0.2,66.5408
CA-2016-100153,13-12-2016,17-12-2016,KH-16630,United States,Norman,Oklahoma,73071,Central,Technology,63.88,4,0,24.9132
US-2014-110674,12-02-2014,18-02-2014,SC-20095,United States,Concord,California,94521,West,Furniture,129.568,2,0.2,-24.294
US-2016-157945,26-09-2016,01-10-2016,NF-18385,United States,Decatur,Illinois,62521,Central,Furniture,747.558,3,0.3,-96.1146
US-2016-157945,26-09-2016,01-10-2016,NF-18385,United States,Decatur,Illinois,62521,Central,Office Supplies,8.928,2,0.2,3.348
CA-2015-109638,15-12-2015,22-12-2015,JH-15985,United States,Seattle,Washington,98115,West,Office Supplies,103.92,4,0,36.372
CA-2015-109638,15-12-2015,22-12-2015,JH-15985,United States,Seattle,Washington,98115,West,Technology,899.91,9,0,377.9622
CA-2015-109638,15-12-2015,22-12-2015,JH-15985,United States,Seattle,Washington,98115,West,Office Supplies,51.312,3,0.2,18.6006
CA-2016-109869,22-04-2016,29-04-2016,TN-21040,United States,Phoenix,Arizona,85023,West,Furniture,23.56,5,0.2,7.068
CA-2016-109869,22-04-2016,29-04-2016,TN-21040,United States,Phoenix,Arizona,85023,West,Furniture,1272.63,6,0.5,-814.4832
CA-2016-109869,22-04-2016,29-04-2016,TN-21040,United States,Phoenix,Arizona,85023,West,Office Supplies,28.485,5,0.7,-20.889
CA-2016-109869,22-04-2016,29-04-2016,TN-21040,United States,Phoenix,Arizona,85023,West,Office Supplies,185.376,2,0.2,-34.758
CA-2016-109869,22-04-2016,29-04-2016,TN-21040,United States,Phoenix,Arizona,85023,West,Office Supplies,78.272,2,0.2,5.8704
US-2015-101399,17-01-2015,24-01-2015,JS-15940,United States,Park Ridge,Illinois,60068,Central,Furniture,254.744,7,0.6,-312.0614
CA-2017-154907,31-03-2017,04-04-2017,DS-13180,United States,Amarillo,Texas,79109,Central,Furniture,205.3328,2,0.32,-36.2352
US-2016-100419,16-12-2016,20-12-2016,CC-12670,United States,Chicago,Illinois,60610,Central,Office Supplies,4.788,3,0.8,-7.9002
CA-2015-154144,20-12-2015,24-12-2015,MH-17785,United States,Lindenhurst,New York,11757,East,Office Supplies,55.48,1,0,26.6304
CA-2014-144666,09-11-2014,11-11-2014,JP-15520,United States,San Francisco,California,94110,West,Office Supplies,340.92,3,0,3.4092
CA-2014-144666,09-11-2014,11-11-2014,JP-15520,United States,San Francisco,California,94110,West,Furniture,222.666,2,0.15,10.4784
CA-2014-144666,09-11-2014,11-11-2014,JP-15520,United States,San Francisco,California,94110,West,Technology,703.968,4,0.2,87.996
CA-2014-144666,09-11-2014,11-11-2014,JP-15520,United States,San Francisco,California,94110,West,Office Supplies,92.52,6,0,24.9804
CA-2014-144666,09-11-2014,11-11-2014,JP-15520,United States,San Francisco,California,94110,West,Office Supplies,62.65,7,0,28.819
CA-2014-144666,09-11-2014,11-11-2014,JP-15520,United States,San Francisco,California,94110,West,Office Supplies,94.85,5,0,45.528
CA-2016-103891,12-07-2016,19-07-2016,KH-16690,United States,Los Angeles,California,90008,West,Technology,95.76,6,0.2,7.182
CA-2016-152632,27-10-2016,02-11-2016,JE-15475,United States,Troy,New York,12180,East,Furniture,40.2,3,0,19.296
CA-2016-100790,26-06-2016,02-07-2016,JG-15805,United States,New York City,New York,10024,East,Office Supplies,14.7,5,0,6.615
CA-2016-100790,26-06-2016,02-07-2016,JG-15805,United States,New York City,New York,10024,East,Office Supplies,704.25,5,0,84.51
CA-2014-134677,06-10-2014,10-10-2014,XP-21865,United States,San Diego,California,92024,West,Technology,9.09,3,0,1.9089
CA-2014-127691,22-07-2014,27-07-2014,EM-14065,United States,New York City,New York,10024,East,Office Supplies,5.96,2,0,1.6688
CA-2014-127691,22-07-2014,27-07-2014,EM-14065,United States,New York City,New York,10024,East,Technology,159.98,2,0,57.5928
CA-2017-140963,10-06-2017,13-06-2017,MT-18070,United States,Los Angeles,California,90045,West,Office Supplies,29.6,2,0,14.8
CA-2017-140963,10-06-2017,13-06-2017,MT-18070,United States,Los Angeles,California,90045,West,Furniture,514.165,5,0.15,-30.245
CA-2017-140963,10-06-2017,13-06-2017,MT-18070,United States,Los Angeles,California,90045,West,Technology,279.96,5,0.2,17.4975
CA-2014-154627,29-10-2014,31-10-2014,SA-20830,United States,Chicago,Illinois,60610,Central,Technology,2735.952,6,0.2,341.994
CA-2014-133753,09-06-2014,13-06-2014,CW-11905,United States,Huntsville,Texas,77340,Central,Technology,7.992,1,0.2,0.5994
CA-2014-133753,09-06-2014,13-06-2014,CW-11905,United States,Huntsville,Texas,77340,Central,Technology,63.984,2,0.2,10.3974
CA-2014-133753,09-06-2014,13-06-2014,CW-11905,United States,Huntsville,Texas,77340,Central,Office Supplies,70.368,2,0.2,6.1572
CA-2014-113362,14-09-2014,19-09-2014,AJ-10960,United States,Rochester,New York,14609,East,Office Supplies,449.15,5,0,8.983
CA-2014-113362,14-09-2014,19-09-2014,AJ-10960,United States,Rochester,New York,14609,East,Office Supplies,11.07,3,0,5.0922
CA-2016-169166,09-05-2016,14-05-2016,SS-20590,United States,Seattle,Washington,98115,West,Technology,93.98,2,0,13.1572
US-2016-120929,18-03-2016,21-03-2016,RO-19780,United States,Memphis,Tennessee,38109,South,Furniture,189.882,3,0.4,-94.941
CA-2015-134782,27-12-2015,31-12-2015,MD-17350,United States,Fayetteville,Arkansas,72701,South,Office Supplies,105.42,2,0,51.6558
CA-2016-126158,25-07-2016,31-07-2016,SC-20095,United States,Costa Mesa,California,92627,West,Office Supplies,119.616,8,0.2,40.3704
CA-2016-126158,25-07-2016,31-07-2016,SC-20095,United States,Costa Mesa,California,92627,West,Furniture,255.76,4,0,81.8432
CA-2016-126158,25-07-2016,31-07-2016,SC-20095,United States,Costa Mesa,California,92627,West,Furniture,241.568,2,0.2,18.1176
CA-2016-126158,25-07-2016,31-07-2016,SC-20095,United States,Costa Mesa,California,92627,West,Furniture,69.3,9,0,22.869
US-2016-105578,30-05-2016,04-06-2016,MY-17380,United States,Parker,Colorado,80134,West,Office Supplies,22.62,2,0.7,-15.08
US-2016-105578,30-05-2016,04-06-2016,MY-17380,United States,Parker,Colorado,80134,West,Office Supplies,14.952,2,0.7,-11.9616
US-2016-105578,30-05-2016,04-06-2016,MY-17380,United States,Parker,Colorado,80134,West,Furniture,801.568,2,0.2,50.098
US-2016-105578,30-05-2016,04-06-2016,MY-17380,United States,Parker,Colorado,80134,West,Office Supplies,2.376,3,0.7,-1.9008
US-2016-105578,30-05-2016,04-06-2016,MY-17380,United States,Parker,Colorado,80134,West,Office Supplies,32.792,1,0.2,11.8871
CA-2017-134978,12-11-2017,15-11-2017,EB-13705,United States,New York City,New York,10024,East,Office Supplies,15.92,5,0.2,5.373
CA-2015-145352,16-03-2015,22-03-2015,CM-12385,United States,Atlanta,Georgia,30318,South,Office Supplies,2.74,1,0,0.7398
CA-2015-145352,16-03-2015,22-03-2015,CM-12385,United States,Atlanta,Georgia,30318,South,Office Supplies,8.34,3,0,2.1684
CA-2015-145352,16-03-2015,22-03-2015,CM-12385,United States,Atlanta,Georgia,30318,South,Office Supplies,46.74,3,0,11.685
CA-2015-145352,16-03-2015,22-03-2015,CM-12385,United States,Atlanta,Georgia,30318,South,Office Supplies,6354.95,5,0,3177.475
CA-2017-135307,26-11-2017,27-11-2017,LS-17245,United States,Gladstone,Missouri,64118,Central,Furniture,126.3,3,0,40.416
CA-2017-135307,26-11-2017,27-11-2017,LS-17245,United States,Gladstone,Missouri,64118,Central,Technology,38.04,2,0,12.1728
CA-2016-106341,20-10-2016,23-10-2016,LF-17185,United States,Newark,Ohio,43055,East,Office Supplies,7.152,3,0.2,0.7152
CA-2017-163405,21-12-2017,25-12-2017,BN-11515,United States,Los Angeles,California,90049,West,Office Supplies,6.63,3,0,1.7901
CA-2017-163405,21-12-2017,25-12-2017,BN-11515,United States,Los Angeles,California,90049,West,,5.88,2,0,1.7052
CA-2017-127432,22-01-2017,27-01-2017,AD-10180,United States,Great Falls,Montana,59405,West,,2999.95,5,0,1379.977
CA-2017-127432,22-01-2017,27-01-2017,AD-10180,United States,Great Falls,Montana,59405,West,Office Supplies,51.45,3,0,13.8915
CA-2017-127432,22-01-2017,27-01-2017,AD-10180,United States,Great Falls,Montana,59405,West,Office Supplies,11.96,2,0,5.382
CA-2017-127432,22-01-2017,27-01-2017,AD-10180,United States,Great Falls,Montana,59405,West,Office Supplies,1126.02,3,0,56.301
CA-2015-157812,22-03-2015,26-03-2015,DB-13210,United States,Houston,Texas,77041,Central,Technology,18.392,1,0.2,5.2877
CA-2015-157812,22-03-2015,26-03-2015,DB-13210,United States,Houston,Texas,77041,Central,Office Supplies,129.568,2,0.2,-25.9136
CA-2015-157812,22-03-2015,26-03-2015,DB-13210,United States,Houston,Texas,77041,Central,Office Supplies,14.112,9,0.8,-21.168
CA-2017-145142,23-01-2017,25-01-2017,MC-17605,United States,Detroit,Michigan,48234,Central,Furniture,210.98,2,0,21.098
US-2016-139486,21-05-2016,23-05-2016,LH-17155,United States,Los Angeles,California,90032,West,Technology,55.176,3,0.2,-12.4146
US-2016-139486,21-05-2016,23-05-2016,LH-17155,United States,Los Angeles,California,90032,West,Technology,66.26,2,0,27.1666
CA-2015-158792,26-12-2015,02-01-2016,BD-11605,United States,Lawrence,Massachusetts,1841,East,Office Supplies,22.2,5,0,10.434
CA-2017-113558,21-10-2017,26-10-2017,PH-18790,United States,Lakeland,Florida,33801,South,Furniture,683.952,3,0.2,42.747
CA-2017-113558,21-10-2017,26-10-2017,PH-18790,United States,Lakeland,Florida,33801,South,Furniture,45.696,3,0.2,5.1408
US-2015-138303,03-09-2015,07-09-2015,MG-18145,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,36.336,3,0.2,-7.2672
US-2015-138303,03-09-2015,07-09-2015,MG-18145,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,666.248,1,0.2,-149.9058
US-2015-138303,03-09-2015,07-09-2015,MG-18145,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,52.512,6,0.2,19.692
CA-2015-102848,07-11-2015,09-11-2015,KB-16240,United States,Los Angeles,California,90036,West,Furniture,190.72,1,0.2,11.92
US-2017-129441,07-09-2017,11-09-2017,JC-15340,United States,Los Angeles,California,90032,West,Furniture,47.94,3,0,2.397
CA-2016-168753,29-05-2016,01-06-2016,RL-19615,United States,Montgomery,Alabama,36116,South,Technology,979.95,5,0,274.386
CA-2016-168753,29-05-2016,01-06-2016,RL-19615,United States,Montgomery,Alabama,36116,South,Office Supplies,22.75,5,0,11.375
CA-2016-126613,10-07-2016,16-07-2016,AA-10375,United States,Mesa,Arizona,85204,West,Office Supplies,16.768,2,0.2,1.4672
US-2017-122637,03-09-2017,08-09-2017,EP-13915,United States,Chicago,Illinois,60653,Central,Office Supplies,42.616,7,0.8,-68.1856
CA-2015-147851,03-12-2015,08-12-2015,MP-17470,United States,New York City,New York,10009,East,Office Supplies,10.752,,0.2,3.36
CA-2015-134894,07-12-2015,11-12-2015,DK-12985,United States,Henderson,Kentucky,42420,South,Office Supplies,152.94,,0,41.2938
CA-2015-134894,07-12-2015,11-12-2015,DK-12985,United States,Henderson,Kentucky,42420,South,Furniture,283.92,4,0,70.98
CA-2014-140795,01-02-2014,03-02-2014,BD-11500,United States,Green Bay,Wisconsin,54302,Central,Technology,468.9,6,0,206.316
CA-2016-136924,14-07-2016,17-07-2016,ES-14080,United States,Tucson,Arizona,85705,West,Technology,380.864,8,0.2,38.0864
US-2015-120161,18-12-2015,23-12-2015,LM-17065,United States,Springfield,Ohio,45503,East,Office Supplies,646.776,9,0.2,-145.5246
CA-2014-103849,11-05-2014,16-05-2014,PG-18895,United States,Fort Worth,Texas,76106,Central,Technology,58.112,2,0.2,7.264
CA-2014-103849,11-05-2014,16-05-2014,PG-18895,United States,Fort Worth,Texas,76106,Central,Technology,100.792,1,0.2,6.2995
CA-2014-103849,11-05-2014,16-05-2014,PG-18895,United States,Fort Worth,Texas,76106,Central,Furniture,66.112,4,0.6,-84.2928
CA-2017-162929,19-11-2017,22-11-2017,AS-10135,United States,New York City,New York,10035,East,Office Supplies,41.28,6,0.2,13.932
CA-2017-162929,19-11-2017,22-11-2017,AS-10135,United States,New York City,New York,10035,East,Office Supplies,13.36,2,0,6.4128
CA-2015-113173,15-11-2015,17-11-2015,DK-13225,United States,Chicago,Illinois,60653,Central,Office Supplies,250.272,9,0.2,15.642
CA-2015-113173,15-11-2015,17-11-2015,DK-13225,United States,Chicago,Illinois,60653,Central,Office Supplies,11.364,3,0.8,-17.046
CA-2015-113173,15-11-2015,17-11-2015,DK-13225,United States,Chicago,Illinois,60653,Central,Office Supplies,8.72,5,0.2,-1.744
CA-2016-136406,15-04-2016,17-04-2016,BD-11320,United States,San Francisco,California,94110,West,Furniture,1121.568,2,0.2,0
CA-2017-112774,11-09-2017,12-09-2017,RC-19960,United States,Jacksonville,Florida,32216,South,Furniture,34.504,1,0.2,6.0382
CA-2017-101945,24-11-2017,28-11-2017,GT-14710,United States,Houston,Texas,77070,Central,Office Supplies,10.824,3,0.2,2.5707
CA-2017-100650,29-06-2017,03-07-2017,DK-13225,United States,Anaheim,California,92804,West,Office Supplies,1295.78,2,0,310.9872
CA-2014-155852,03-03-2014,07-03-2014,AJ-10945,United States,Wilmington,North Carolina,28403,South,Office Supplies,19.456,4,0.2,3.4048
CA-2016-113243,10-06-2016,15-06-2016,OT-18730,United States,Los Angeles,California,90045,West,Office Supplies,20.7,2,0,9.936
CA-2016-113243,10-06-2016,15-06-2016,OT-18730,United States,Los Angeles,California,90045,West,Furniture,1335.68,4,0.2,-217.048
CA-2016-113243,10-06-2016,15-06-2016,OT-18730,United States,Los Angeles,California,90045,West,Office Supplies,32.4,5,0,15.552
CA-2017-118731,20-11-2017,22-11-2017,LP-17080,United States,San Francisco,California,94110,West,Furniture,42.6,3,0,16.614
CA-2017-118731,20-11-2017,22-11-2017,LP-17080,United States,San Francisco,California,94110,West,Office Supplies,84.056,7,0.2,27.3182
CA-2014-145576,14-09-2014,18-09-2014,CA-12775,United States,Tampa,Florida,33614,South,Office Supplies,13,5,0.2,1.3
CA-2014-145576,14-09-2014,18-09-2014,CA-12775,United States,Tampa,Florida,33614,South,Furniture,13.128,3,0.2,3.7743
CA-2015-130736,07-12-2015,09-12-2015,JF-15490,United States,Seattle,Washington,98105,West,Office Supplies,3.96,2,0,0
CA-2015-130736,07-12-2015,09-12-2015,JF-15490,United States,Seattle,Washington,98105,West,Office Supplies,2.61,1,0,1.2006
CA-2017-137099,07-12-2017,10-12-2017,FP-14320,United States,Los Angeles,California,90008,West,Technology,374.376,3,0.2,46.797
CA-2017-156951,01-10-2017,08-10-2017,EB-13840,United States,Seattle,Washington,98105,West,Office Supplies,91.84,8,0,45.0016
CA-2017-156951,01-10-2017,08-10-2017,EB-13840,United States,Seattle,Washington,98105,West,Office Supplies,81.088,7,0.2,27.3672
CA-2017-156951,01-10-2017,08-10-2017,EB-13840,United States,Seattle,Washington,98105,West,Office Supplies,19.44,3,0,9.3312
CA-2017-156951,01-10-2017,08-10-2017,EB-13840,United States,Seattle,Washington,98105,West,Furniture,451.152,3,0.2,0
CA-2017-164826,28-12-2017,04-01-2018,JF-15415,United States,New York City,New York,10024,East,Office Supplies,72.45,7,0,34.776
CA-2017-164826,28-12-2017,04-01-2018,JF-15415,United States,New York City,New York,10024,East,Office Supplies,13.96,4,0,6.4216
CA-2017-164826,28-12-2017,04-01-2018,JF-15415,United States,New York City,New York,10024,East,Office Supplies,33.264,7,0.2,11.2266
CA-2017-164826,28-12-2017,04-01-2018,JF-15415,United States,New York City,New York,10024,East,Technology,14.85,3,0,4.0095
CA-2016-127250,03-11-2016,07-11-2016,SF-20200,United States,Marysville,Washington,98270,West,Office Supplies,8.82,3,0,2.3814
CA-2015-149713,18-09-2015,22-09-2015,TG-21640,United States,Long Beach,California,90805,West,Office Supplies,160.72,14,0,78.7528
CA-2015-149713,18-09-2015,22-09-2015,TG-21640,United States,Long Beach,California,90805,West,Office Supplies,19.92,4,0,9.7608
CA-2015-149713,18-09-2015,22-09-2015,TG-21640,United States,Long Beach,California,90805,West,Office Supplies,7.3,2,0,2.19
CA-2017-118640,20-07-2017,26-07-2017,CS-11950,United States,Chicago,Illinois,60610,Central,Office Supplies,69.712,2,0.2,8.714
CA-2017-118640,20-07-2017,26-07-2017,CS-11950,United States,Chicago,Illinois,60610,Central,Furniture,8.792,1,0.6,-5.7148
CA-2015-132906,10-09-2015,14-09-2015,CC-12145,United States,Los Angeles,California,90004,West,Office Supplies,51.52,4,0,1.5456
CA-2017-145233,01-12-2017,05-12-2017,DV-13465,United States,Denver,Colorado,80219,West,Technology,470.376,3,0.2,52.9173
CA-2017-145233,01-12-2017,05-12-2017,DV-13465,United States,Denver,Colorado,80219,West,Technology,105.584,2,0.2,9.2386
CA-2017-145233,01-12-2017,05-12-2017,DV-13465,United States,Denver,Colorado,80219,West,Office Supplies,31.152,3,0.2,3.5046
CA-2017-145233,01-12-2017,05-12-2017,DV-13465,United States,Denver,Colorado,80219,West,Office Supplies,6.783,7,0.7,-4.7481
CA-2017-145233,01-12-2017,05-12-2017,DV-13465,United States,Denver,Colorado,80219,West,Technology,406.368,4,0.2,30.4776
CA-2015-128139,03-07-2015,09-07-2015,BD-11725,United States,Richmond,Kentucky,40475,South,Furniture,70.98,1,0,4.9686
CA-2015-128139,03-07-2015,09-07-2015,BD-11725,United States,Richmond,Kentucky,40475,South,Office Supplies,294.93,3,0,144.5157
US-2016-156986,20-03-2016,24-03-2016,ZC-21910,United States,Salem,Oregon,97301,West,Technology,84.784,2,0.2,-20.1362
US-2016-156986,20-03-2016,24-03-2016,ZC-21910,United States,Salem,Oregon,97301,West,Office Supplies,20.736,4,0.2,7.2576
US-2016-156986,20-03-2016,24-03-2016,ZC-21910,United States,Salem,Oregon,97301,West,Office Supplies,16.821,3,0.7,-12.8961
US-2016-156986,20-03-2016,24-03-2016,ZC-21910,United States,Salem,Oregon,97301,West,Office Supplies,10.368,2,0.2,3.6288
CA-2014-135405,09-01-2014,13-01-2014,MS-17830,United States,Laredo,Texas,78041,Central,Office Supplies,9.344,2,0.2,1.168
CA-2014-135405,09-01-2014,13-01-2014,MS-17830,United States,Laredo,Texas,78041,Central,Technology,31.2,3,0.2,9.75
CA-2014-131450,08-08-2014,15-08-2014,LR-16915,United States,San Diego,California,92024,West,Office Supplies,76.12,2,0,22.0748
CA-2014-131450,08-08-2014,15-08-2014,LR-16915,United States,San Diego,California,92024,West,Technology,1199.976,3,0.2,434.9913
CA-2014-131450,08-08-2014,15-08-2014,LR-16915,United States,San Diego,California,92024,West,Technology,445.96,5,0.2,55.745
CA-2014-131450,08-08-2014,15-08-2014,LR-16915,United States,San Diego,California,92024,West,Furniture,327.76,8,0,91.7728
CA-2016-120180,14-07-2016,16-07-2016,TP-21130,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,11.632,2,0.2,1.0178
US-2016-100720,16-07-2016,21-07-2016,CK-12205,United States,Philadelphia,Pennsylvania,19120,East,Technology,143.982,3,0.4,-28.7964
US-2016-100720,16-07-2016,21-07-2016,CK-12205,United States,Philadelphia,Pennsylvania,19120,East,Technology,494.376,4,0.4,-115.3544
US-2016-100720,16-07-2016,21-07-2016,CK-12205,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,5.84,2,0.2,0.73
CA-2014-149958,15-03-2014,19-03-2014,AS-10240,United States,Tampa,Florida,33614,South,Office Supplies,142.776,1,0.2,17.847
CA-2014-149958,15-03-2014,19-03-2014,AS-10240,United States,Tampa,Florida,33614,South,Furniture,45.696,3,0.2,5.1408
CA-2014-149958,15-03-2014,19-03-2014,AS-10240,United States,Tampa,Florida,33614,South,Office Supplies,7.218,3,0.7,-5.5338
CA-2014-149958,15-03-2014,19-03-2014,AS-10240,United States,Tampa,Florida,33614,South,Office Supplies,43.188,4,0.7,-31.6712
CA-2014-149958,15-03-2014,19-03-2014,AS-10240,United States,Tampa,Florida,33614,South,Office Supplies,131.904,3,0.2,47.8152
US-2014-105767,23-05-2014,27-05-2014,AR-10510,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,3.282,2,0.7,-2.6256
US-2014-105767,23-05-2014,27-05-2014,AR-10510,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,21.168,9,0.2,2.3814
US-2014-105767,23-05-2014,27-05-2014,AR-10510,United States,Philadelphia,Pennsylvania,19134,East,Technology,55.188,2,0.4,-10.1178
CA-2016-161816,28-04-2016,01-05-2016,NB-18655,United States,Dallas,Texas,75217,Central,Technology,369.576,3,0.2,41.5773
CA-2016-161816,28-04-2016,01-05-2016,NB-18655,United States,Dallas,Texas,75217,Central,Office Supplies,15.712,4,0.2,5.6956
CA-2016-121223,11-09-2016,13-09-2016,GD-14590,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,8.448,2,0.2,2.64
CA-2016-121223,11-09-2016,13-09-2016,GD-14590,United States,Philadelphia,Pennsylvania,19143,East,Technology,728.946,9,0.4,-157.9383
CA-2017-138611,14-11-2017,17-11-2017,CK-12595,United States,Grove City,Ohio,43123,East,Technology,119.94,10,0.4,15.992
CA-2017-138611,14-11-2017,17-11-2017,CK-12595,United States,Grove City,Ohio,43123,East,Office Supplies,3.648,2,0.7,-2.7968
CA-2017-117947,18-08-2017,23-08-2017,NG-18355,United States,New York City,New York,10011,East,Furniture,40.48,,0,15.7872
CA-2017-117947,18-08-2017,23-08-2017,NG-18355,United States,New York City,New York,10011,East,Furniture,9.94,2,0,3.0814
CA-2017-117947,18-08-2017,23-08-2017,NG-18355,United States,New York City,New York,10011,East,Office Supplies,107.424,9,0.2,33.57
CA-2017-117947,18-08-2017,23-08-2017,NG-18355,United States,New York City,New York,10011,East,Technology,37.91,1,0,10.9939
CA-2017-117947,18-08-2017,23-08-2017,NG-18355,United States,New York City,New York,10011,East,Furniture,88.02,3,0,27.2862
US-2014-111171,26-12-2014,31-12-2014,CA-12265,United States,Chicago,Illinois,60610,Central,Office Supplies,8.69,5,0.8,-14.773
CA-2015-138009,29-11-2015,03-12-2015,SF-20965,United States,Dearborn,Michigan,48126,Central,Furniture,301.96,2,0,87.5684
CA-2015-138009,29-11-2015,03-12-2015,SF-20965,United States,Dearborn,Michigan,48126,Central,Office Supplies,555.21,5,0.1,178.901
CA-2015-138009,29-11-2015,03-12-2015,SF-20965,United States,Dearborn,Michigan,48126,Central,Office Supplies,523.48,4,0,130.87
